,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
2852,B6ERC3,347,357,0.44,14.4,1,2,2.7e+02,5.2,47,75,0.93,GMP reductase OS=Aliivibrio salmonicida (strain LFI1238) OX=316275 GN=guaC PE=3 SV=1
2853,B6ERC3,347,357,0.44,14.4,2,2,19,9.0,141,179,0.79,GMP reductase OS=Aliivibrio salmonicida (strain LFI1238) OX=316275 GN=guaC PE=3 SV=1
2854,Q01ZU6,254,357,0.44,14.4,1,2,1.6e+02,5.9,64,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Solibacter usitatus (strain Ellin6076) OX=234267 GN=hisF PE=3 SV=1
2855,Q01ZU6,254,357,0.44,14.4,2,2,1.6e+02,5.9,186,224,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Solibacter usitatus (strain Ellin6076) OX=234267 GN=hisF PE=3 SV=1
2856,A5D4K1,256,357,0.44,14.4,1,1,0.64,13.8,160,209,0.91,Thiazole synthase OS=Pelotomaculum thermopropionicum (strain DSM 13744 / JCM 10971 / SI) OX=370438 GN=thiG PE=3 SV=1
2857,A6VW35,346,357,0.44,14.4,1,1,0.71,13.7,261,321,0.77,Dihydroorotate dehydrogenase (quinone) OS=Marinomonas sp. (strain MWYL1) OX=400668 GN=pyrD PE=3 SV=1
2858,Q1GVC1,356,357,0.45,14.3,1,1,0.69,13.7,285,320,0.77,Dihydroorotate dehydrogenase (quinone) OS=Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256) OX=317655 GN=pyrD PE=3 SV=1
2859,A3PN03,354,357,0.45,14.3,1,1,0.64,13.8,280,315,0.83,Dihydroorotate dehydrogenase (quinone) OS=Rhodobacter sphaeroides (strain ATCC 17029 / ATH 2.4.9) OX=349101 GN=pyrD PE=3 SV=1
2860,Q3IZ94,354,357,0.45,14.3,1,1,0.64,13.8,280,315,0.83,Dihydroorotate dehydrogenase (quinone) OS=Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158) OX=272943 GN=pyrD PE=3 SV=1
2861,Q3K2G4,310,357,0.45,14.3,1,1,0.66,13.8,241,272,0.86,Putative dihydroorotate dehydrogenase A (fumarate) OS=Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700) OX=205921 GN=pyrD PE=3 SV=1
2862,Q8E155,310,357,0.45,14.3,1,1,0.66,13.8,241,272,0.86,Putative dihydroorotate dehydrogenase A (fumarate) OS=Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R) OX=208435 GN=pyrD PE=3 SV=1
2863,Q8E6L0,310,357,0.45,14.3,1,1,0.66,13.8,241,272,0.86,Putative dihydroorotate dehydrogenase A (fumarate) OS=Streptococcus agalactiae serotype III (strain NEM316) OX=211110 GN=pyrD PE=3 SV=1
2864,B9KNA2,354,357,0.45,14.3,1,1,0.64,13.8,280,315,0.83,Dihydroorotate dehydrogenase (quinone) OS=Rhodobacter sphaeroides (strain KD131 / KCTC 12085) OX=557760 GN=pyrD PE=3 SV=1
2865,A4WHH6,337,357,0.45,14.3,1,1,0.93,13.3,234,280,0.86,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Pyrobaculum arsenaticum (strain DSM 13514 / JCM 11321 / PZ6) OX=340102 GN=pdxS PE=3 SV=1
2866,A1RJR5,254,357,0.45,14.3,1,1,0.68,13.7,158,209,0.84,Thiazole synthase OS=Shewanella sp. (strain W3-18-1) OX=351745 GN=thiG PE=3 SV=1
2867,A9MHE0,256,357,0.46,14.3,1,1,0.67,13.8,158,207,0.87,Thiazole synthase OS=Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514 GN=thiG PE=3 SV=1
2868,Q44604,269,357,0.47,14.3,1,1,0.77,13.6,193,248,0.83,Tryptophan synthase alpha chain OS=Buchnera aphidicola subsp. Schlechtendalia chinensis OX=118110 GN=trpA PE=3 SV=1
2869,O35435,395,357,0.47,14.3,1,1,1.2,12.9,311,357,0.76,"Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Mus musculus OX=10090 GN=Dhodh PE=1 SV=2"
2870,Q21U91,266,357,0.47,14.3,1,2,5.4e+02,4.2,63,111,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodoferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118) OX=338969 GN=hisF PE=3 SV=1
2871,Q21U91,266,357,0.47,14.3,2,2,20,8.9,199,243,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodoferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118) OX=338969 GN=hisF PE=3 SV=1
2872,Q5LBD7,250,357,0.47,14.3,1,2,25,8.6,61,101,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / JCM 11019 / NCTC 9343) OX=272559 GN=hisF PE=3 SV=1
2873,Q5LBD7,250,357,0.47,14.3,2,2,8.4e+02,3.6,188,222,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / JCM 11019 / NCTC 9343) OX=272559 GN=hisF PE=3 SV=1
2874,B5BJQ9,256,357,0.47,14.3,1,1,0.71,13.7,158,207,0.89,Thiazole synthase OS=Salmonella paratyphi A (strain AKU_12601) OX=554290 GN=thiG PE=3 SV=1
2875,Q5PK87,256,357,0.47,14.3,1,1,0.71,13.7,158,207,0.89,Thiazole synthase OS=Salmonella paratyphi A (strain ATCC 9150 / SARB42) OX=295319 GN=thiG PE=3 SV=1
2876,Q6AE78,343,357,0.47,14.3,1,1,0.77,13.6,274,323,0.77,Dihydroorotate dehydrogenase (quinone) OS=Leifsonia xyli subsp. xyli (strain CTCB07) OX=281090 GN=pyrD PE=3 SV=1
2877,A9BXA1,266,357,0.47,14.3,1,2,2.4e+02,5.3,65,112,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Delftia acidovorans (strain DSM 14801 / SPH-1) OX=398578 GN=hisF PE=3 SV=1
2878,A9BXA1,266,357,0.47,14.3,2,2,64,7.2,199,238,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Delftia acidovorans (strain DSM 14801 / SPH-1) OX=398578 GN=hisF PE=3 SV=1
2879,A4W5B3,256,357,0.48,14.2,1,1,0.7,13.7,158,207,0.88,Thiazole synthase OS=Enterobacter sp. (strain 638) OX=399742 GN=thiG PE=3 SV=1
2880,A9VLH7,252,357,0.48,14.2,1,2,1e+02,6.6,61,107,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus mycoides (strain KBAB4) OX=315730 GN=hisF PE=3 SV=1
2881,A9VLH7,252,357,0.48,14.2,2,2,1.6e+02,5.9,186,226,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus mycoides (strain KBAB4) OX=315730 GN=hisF PE=3 SV=1
2882,Q2SUA8,257,357,0.48,14.2,1,2,2.9e+02,5.1,66,106,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=hisF PE=3 SV=2
2883,Q2SUA8,257,357,0.48,14.2,2,2,54,7.5,190,229,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=hisF PE=3 SV=2
2884,C0MCW6,311,357,0.48,14.2,1,1,1,13.1,241,273,0.84,Putative dihydroorotate dehydrogenase A (fumarate) OS=Streptococcus equi subsp. zooepidemicus (strain H70) OX=553483 GN=pyrD PE=3 SV=1
2885,A8AKT3,256,357,0.49,14.2,1,1,0.73,13.6,158,208,0.87,Thiazole synthase OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=thiG PE=3 SV=1
2886,P30300,192,357,0.5,14.2,1,1,0.86,13.4,137,174,0.95,Glycerol uptake operon antiterminator regulatory protein OS=Bacillus subtilis (strain 168) OX=224308 GN=glpP PE=2 SV=1
2887,A5GKX4,256,357,0.5,14.2,1,2,63,7.3,67,111,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=hisA PE=3 SV=1
2888,A5GKX4,256,357,0.5,14.2,2,2,2.7e+02,5.2,182,224,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain WH7803) OX=32051 GN=hisA PE=3 SV=1
2889,Q7U851,255,357,0.52,14.1,1,2,65,7.2,66,110,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=hisA PE=3 SV=1
2890,Q7U851,255,357,0.52,14.1,2,2,3.2e+02,5.0,182,223,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=hisA PE=3 SV=1
2891,A8LX55,255,357,0.52,14.1,1,2,1.6e+02,6.0,64,113,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Salinispora arenicola (strain CNS-205) OX=391037 GN=hisF PE=3 SV=1
2892,A8LX55,255,357,0.52,14.1,2,2,1e+02,6.6,190,233,0.90,Imidazole glycerol phosphate synthase subunit HisF OS=Salinispora arenicola (strain CNS-205) OX=391037 GN=hisF PE=3 SV=1
2893,B8AUI3,367,357,0.52,14.1,1,1,3.5,11.4,266,343,0.80,Peroxisomal (S)-2-hydroxy-acid oxidase GLO3 OS=Oryza sativa subsp. indica OX=39946 GN=GLO3 PE=3 SV=1
2894,Q7FAS1,367,357,0.52,14.1,1,1,3.5,11.4,266,343,0.80,Peroxisomal (S)-2-hydroxy-acid oxidase GLO3 OS=Oryza sativa subsp. japonica OX=39947 GN=GLO3 PE=2 SV=1
2895,Q7TV18,255,357,0.53,14.1,1,2,33,8.2,66,111,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Prochlorococcus marinus (strain MIT 9313) OX=74547 GN=hisA PE=3 SV=1
2896,Q7TV18,255,357,0.53,14.1,2,2,4.8e+02,4.4,182,223,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Prochlorococcus marinus (strain MIT 9313) OX=74547 GN=hisA PE=3 SV=1
2897,Q5L3Y2,294,357,0.53,14.1,1,1,1.1,13.1,194,240,0.79,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Geobacillus kaustophilus (strain HTA426) OX=235909 GN=pdxS PE=1 SV=1
2898,Q8TVL8,295,357,0.53,14.1,1,1,0.53,14.1,192,235,0.89,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938) OX=190192 GN=pdxS PE=3 SV=1
2899,Q5R146,256,357,0.53,14.1,1,1,0.71,13.7,158,224,0.87,Thiazole synthase OS=Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR) OX=283942 GN=thiG PE=3 SV=1
2900,Q9CFC9,311,357,0.54,14.1,1,1,1.3,12.8,242,274,0.87,Dihydroorotate dehydrogenase A (fumarate) OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=pyrDA PE=3 SV=1
2901,O16294,358,357,0.54,14.1,1,2,4.6e+02,4.4,142,180,0.86,GMP reductase OS=Caenorhabditis elegans OX=6239 GN=F32D1.5 PE=3 SV=1
2902,O16294,358,357,0.54,14.1,2,2,5.1e+02,4.3,213,252,0.85,GMP reductase OS=Caenorhabditis elegans OX=6239 GN=F32D1.5 PE=3 SV=1
2903,B2A6X0,251,357,0.55,14.1,1,2,53,7.5,62,111,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF) OX=457570 GN=hisF PE=3 SV=1
2904,B2A6X0,251,357,0.55,14.1,2,2,4.2e+02,4.6,186,221,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF) OX=457570 GN=hisF PE=3 SV=1
2905,A6WC96,257,357,0.55,14.0,1,2,5.3,10.8,62,112,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Kineococcus radiotolerans (strain ATCC BAA-149 / DSM 14245 / SRS30216) OX=266940 GN=hisF PE=3 SV=1
2906,A6WC96,257,357,0.55,14.0,2,2,1.9e+03,2.4,193,235,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Kineococcus radiotolerans (strain ATCC BAA-149 / DSM 14245 / SRS30216) OX=266940 GN=hisF PE=3 SV=1
2907,A7H8C3,238,357,0.55,14.0,1,2,2.7e+02,5.2,79,107,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Anaeromyxobacter sp. (strain Fw109-5) OX=404589 GN=hisA PE=3 SV=1
2908,A7H8C3,238,357,0.55,14.0,2,2,35,8.1,184,221,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Anaeromyxobacter sp. (strain Fw109-5) OX=404589 GN=hisA PE=3 SV=1
2909,B6EJ92,245,357,0.55,14.0,1,2,8.1,10.2,55,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Aliivibrio salmonicida (strain LFI1238) OX=316275 GN=hisA PE=3 SV=1
2910,B6EJ92,245,357,0.55,14.0,2,2,2.2e+03,2.2,189,232,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Aliivibrio salmonicida (strain LFI1238) OX=316275 GN=hisA PE=3 SV=1
2911,A5UEU6,268,357,0.55,14.0,1,1,0.9,13.3,190,248,0.82,Tryptophan synthase alpha chain OS=Haemophilus influenzae (strain PittGG) OX=374931 GN=trpA PE=3 SV=1
2912,A7N787,339,357,0.56,14.0,1,1,1.5,12.6,248,296,0.81,Isopentenyl-diphosphate delta-isomerase OS=Vibrio campbellii (strain ATCC BAA-1116 / BB120) OX=338187 GN=fni PE=3 SV=1
2913,Q6A948,304,357,0.56,14.0,1,1,0.93,13.3,203,251,0.75,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Cutibacterium acnes (strain DSM 16379 / KPA171202) OX=267747 GN=pdxS PE=3 SV=1
2914,Q24QJ4,248,357,0.57,14.0,1,1,2.1,12.1,71,112,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfitobacterium hafniense (strain Y51) OX=138119 GN=hisA PE=3 SV=1
2915,Q039B5,252,357,0.57,14.0,1,2,25,8.6,62,108,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Lactobacillus paracasei (strain ATCC 334 / BCRC 17002 / CIP 107868 / KCTC 3260 / NRRL B-441) OX=321967 GN=hisF PE=3 SV=1
2916,Q039B5,252,357,0.57,14.0,2,2,1.7e+02,5.8,187,220,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Lactobacillus paracasei (strain ATCC 334 / BCRC 17002 / CIP 107868 / KCTC 3260 / NRRL B-441) OX=321967 GN=hisF PE=3 SV=1
2917,A4FX32,207,357,0.57,14.0,1,1,1.2,13.0,146,192,0.78,Thiamine-phosphate synthase OS=Methanococcus maripaludis (strain C5 / ATCC BAA-1333) OX=402880 GN=thiE PE=3 SV=1
2918,Q4L8K4,349,357,0.57,14.0,1,1,1.3,12.9,242,293,0.76,Isopentenyl-diphosphate delta-isomerase OS=Staphylococcus haemolyticus (strain JCSC1435) OX=279808 GN=fni PE=3 SV=1
2919,Q3IGZ1,336,357,0.57,14.0,1,1,1.1,13.1,279,322,0.79,Dihydroorotate dehydrogenase (quinone) OS=Pseudoalteromonas translucida (strain TAC 125) OX=326442 GN=pyrD PE=3 SV=1
2920,P44965,330,357,0.57,14.0,1,1,5.9,10.6,186,228,0.89,tRNA-dihydrouridine synthase B OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=dusB PE=3 SV=1
2921,Q9UW83,304,357,0.58,14.0,1,1,1,13.2,203,255,0.79,Pyridoxal 5'-phosphate synthase subunit pyroA OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=pyroA PE=3 SV=1
2922,B9K9S2,248,357,0.58,14.0,1,1,0.79,13.5,176,228,0.77,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermotoga neapolitana (strain ATCC 49049 / DSM 4359 / NS-E) OX=309803 GN=hisA PE=3 SV=1
2923,A0LFI1,259,357,0.58,14.0,1,2,2.3e+03,2.1,62,108,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Syntrophobacter fumaroxidans (strain DSM 10017 / MPOB) OX=335543 GN=hisF PE=3 SV=1
2924,A0LFI1,259,357,0.58,14.0,2,2,11,9.7,190,227,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Syntrophobacter fumaroxidans (strain DSM 10017 / MPOB) OX=335543 GN=hisF PE=3 SV=1
2925,Q1XDC6,277,357,0.58,14.0,1,1,0.82,13.5,191,256,0.81,Thiazole synthase OS=Pyropia yezoensis OX=2788 GN=thiG PE=3 SV=1
2926,Q9HJH3,253,357,0.59,14.0,1,1,0.93,13.3,186,226,0.94,Geranylgeranylglyceryl phosphate synthase OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=Ta0995 PE=1 SV=1
2927,Q8L940,309,357,0.59,14.0,1,1,1.2,12.9,209,252,0.81,Pyridoxal 5'-phosphate synthase subunit PDX1.3 OS=Arabidopsis thaliana OX=3702 GN=PDX13 PE=1 SV=2
2928,C4XS73,259,357,0.59,13.9,1,2,2.1e+03,2.3,64,108,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1) OX=573370 GN=hisF PE=3 SV=1
2929,C4XS73,259,357,0.59,13.9,2,2,8.8,10.1,190,229,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1) OX=573370 GN=hisF PE=3 SV=1
2930,Q75CE1,444,357,0.59,13.9,1,1,1,13.2,363,410,0.83,"Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) OX=284811 GN=URA9 PE=3 SV=1"
2931,B1MBX3,257,357,0.59,13.9,1,2,39,7.9,63,115,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) OX=561007 GN=hisF PE=3 SV=1
2932,B1MBX3,257,357,0.59,13.9,2,2,2.5e+02,5.3,194,235,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) OX=561007 GN=hisF PE=3 SV=1
2933,B8D7H4,269,357,0.59,13.9,1,1,1.1,13.0,196,248,0.85,Tryptophan synthase alpha chain OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain Tuc7) OX=561501 GN=trpA PE=3 SV=1
2934,B8D970,269,357,0.59,13.9,1,1,1.1,13.0,196,248,0.85,Tryptophan synthase alpha chain OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain 5A) OX=563178 GN=trpA PE=3 SV=1
2935,P57365,269,357,0.59,13.9,1,1,1.1,13.0,196,248,0.85,Tryptophan synthase alpha chain OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) OX=107806 GN=trpA PE=3 SV=1
2936,Q08210,569,357,0.59,13.9,1,1,3.3,11.5,496,528,0.81,"Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PFF0160c PE=1 SV=1"
2937,Q845U7,257,357,0.59,13.9,1,2,1.9e+02,5.7,63,106,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia multivorans (strain ATCC 17616 / 249) OX=395019 GN=hisF PE=3 SV=1
2938,Q845U7,257,357,0.59,13.9,2,2,1.2e+02,6.4,190,228,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia multivorans (strain ATCC 17616 / 249) OX=395019 GN=hisF PE=3 SV=1
2939,Q97KH8,253,357,0.6,13.9,1,2,38,8.0,61,112,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) OX=272562 GN=hisF PE=3 SV=1
2940,Q97KH8,253,357,0.6,13.9,2,2,6.4e+02,4.0,186,224,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) OX=272562 GN=hisF PE=3 SV=1
2941,Q5HKP2,252,357,0.6,13.9,1,2,35,8.1,64,111,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Staphylococcus epidermidis (strain ATCC 35984 / RP62A) OX=176279 GN=hisF PE=3 SV=1
2942,Q5HKP2,252,357,0.6,13.9,2,2,6.3e+02,4.0,190,236,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Staphylococcus epidermidis (strain ATCC 35984 / RP62A) OX=176279 GN=hisF PE=3 SV=1
2943,Q69LA6,318,357,0.61,13.9,1,1,1,13.1,219,280,0.75,Probable pyridoxal 5'-phosphate synthase subunit PDX1.1 OS=Oryza sativa subsp. japonica OX=39947 GN=PDX11 PE=2 SV=1
2944,Q28NK3,238,357,0.61,13.9,1,2,10,9.9,68,108,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Jannaschia sp. (strain CCS1) OX=290400 GN=hisA PE=3 SV=1
2945,Q28NK3,238,357,0.61,13.9,2,2,8.7e+02,3.5,182,210,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Jannaschia sp. (strain CCS1) OX=290400 GN=hisA PE=3 SV=1
2946,A3NE93,257,357,0.61,13.9,1,2,4e+02,4.6,66,104,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia pseudomallei (strain 668) OX=320373 GN=hisF PE=3 SV=2
2947,A3NE93,257,357,0.61,13.9,2,2,55,7.5,190,229,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia pseudomallei (strain 668) OX=320373 GN=hisF PE=3 SV=2
2948,A3P027,257,357,0.61,13.9,1,2,4e+02,4.6,66,104,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia pseudomallei (strain 1106a) OX=357348 GN=hisF PE=3 SV=2
2949,A3P027,257,357,0.61,13.9,2,2,55,7.5,190,229,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia pseudomallei (strain 1106a) OX=357348 GN=hisF PE=3 SV=2
2950,Q3JN02,257,357,0.61,13.9,1,2,4e+02,4.6,66,104,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia pseudomallei (strain 1710b) OX=320372 GN=hisF PE=3 SV=1
2951,Q3JN02,257,357,0.61,13.9,2,2,55,7.5,190,229,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia pseudomallei (strain 1710b) OX=320372 GN=hisF PE=3 SV=1
2952,Q63Q92,257,357,0.61,13.9,1,2,4e+02,4.6,66,104,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia pseudomallei (strain K96243) OX=272560 GN=hisF PE=3 SV=2
2953,Q63Q92,257,357,0.61,13.9,2,2,55,7.5,190,229,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia pseudomallei (strain K96243) OX=272560 GN=hisF PE=3 SV=2
2954,A1V8H5,257,357,0.61,13.9,1,2,4e+02,4.6,66,104,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia mallei (strain SAVP1) OX=320388 GN=hisF PE=3 SV=2
2955,A1V8H5,257,357,0.61,13.9,2,2,55,7.5,190,229,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia mallei (strain SAVP1) OX=320388 GN=hisF PE=3 SV=2
2956,A2S754,257,357,0.61,13.9,1,2,4e+02,4.6,66,104,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia mallei (strain NCTC 10229) OX=412022 GN=hisF PE=3 SV=2
2957,A2S754,257,357,0.61,13.9,2,2,55,7.5,190,229,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia mallei (strain NCTC 10229) OX=412022 GN=hisF PE=3 SV=2
2958,A3MPU4,257,357,0.61,13.9,1,2,4e+02,4.6,66,104,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia mallei (strain NCTC 10247) OX=320389 GN=hisF PE=3 SV=2
2959,A3MPU4,257,357,0.61,13.9,2,2,55,7.5,190,229,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia mallei (strain NCTC 10247) OX=320389 GN=hisF PE=3 SV=2
2960,Q62GE5,257,357,0.61,13.9,1,2,4e+02,4.6,66,104,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia mallei (strain ATCC 23344) OX=243160 GN=hisF PE=3 SV=1
2961,Q62GE5,257,357,0.61,13.9,2,2,55,7.5,190,229,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Burkholderia mallei (strain ATCC 23344) OX=243160 GN=hisF PE=3 SV=1
2962,A4TJ68,268,357,0.62,13.9,1,1,0.93,13.3,187,254,0.85,Tryptophan synthase alpha chain OS=Yersinia pestis (strain Pestoides F) OX=386656 GN=trpA PE=3 SV=1
2963,Q1C7P3,268,357,0.62,13.9,1,1,0.93,13.3,187,254,0.85,Tryptophan synthase alpha chain OS=Yersinia pestis bv. Antiqua (strain Antiqua) OX=360102 GN=trpA PE=3 SV=1
2964,Q1CJ29,268,357,0.62,13.9,1,1,0.93,13.3,187,254,0.85,Tryptophan synthase alpha chain OS=Yersinia pestis bv. Antiqua (strain Nepal516) OX=377628 GN=trpA PE=3 SV=1
2965,Q8ZEH0,268,357,0.62,13.9,1,1,0.93,13.3,187,254,0.85,Tryptophan synthase alpha chain OS=Yersinia pestis OX=632 GN=trpA PE=3 SV=1
2966,B3EEF2,251,357,0.62,13.9,1,1,4.8,11.0,61,148,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Chlorobium limicola (strain DSM 245 / NBRC 103803 / 6330) OX=290315 GN=hisF PE=3 SV=1
2967,A4T9N2,261,357,0.62,13.9,1,2,30,8.3,67,118,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Mycolicibacterium gilvum (strain PYR-GCK) OX=350054 GN=hisF PE=3 SV=1
2968,A4T9N2,261,357,0.62,13.9,2,2,2.6e+02,5.2,197,239,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Mycolicibacterium gilvum (strain PYR-GCK) OX=350054 GN=hisF PE=3 SV=1
